CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TenureDays,CancellationRate,FirstPurchase,IsSyntheticOutlier,AnomalyScore
13422,51.0,2.0,2601.55,1300.775,127.0,13.0,0.0078125,2011-10-06 13:42:00,0,0.47605806494903546
13425,108.0,3.0,1624.21,541.4033333333333,66.0,186.0,0.0,2011-02-18 08:34:00,0,0.42078367817906176
13426,1.0,12.0,3550.7000000000003,295.8916666666667,104.0,358.0,0.0125786163522012,2010-12-15 12:43:00,0,0.4375426075131273
13427,19.0,3.0,582.6,194.2,25.0,195.0,0.0,2011-05-08 15:58:00,0,0.3894943046304487
13428,10.0,1.0,218.47,218.47,70.0,0.0,0.0,2011-11-29 14:20:00,0,0.41364073197832174
13429,11.0,4.0,1006.8,251.7,55.0,64.0,0.0,2011-09-25 15:59:00,0,0.3962152057804008
13430,19.0,4.0,648.6899999999999,162.1725,49.0,67.0,0.0925925925925925,2011-09-14 14:26:00,0,0.4325723165525268
13431,67.0,2.0,1269.1,634.55,44.0,21.0,0.0,2011-09-12 11:25:00,0,0.41101383726656876
13434,74.0,2.0,534.24,267.12,9.0,22.0,0.0,2011-09-04 10:35:00,0,0.40687553427645323
13435,5.0,9.0,3794.49,421.61,68.0,183.0,0.0194174757281553,2011-06-03 17:07:00,0,0.43323384506005336
13436,2.0,1.0,196.89,196.89,12.0,0.0,0.0,2011-12-08 10:33:00,0,0.40076246140156074
13437,14.0,7.0,3408.06,486.8657142857143,143.0,175.0,0.0,2011-06-02 14:30:00,0,0.4226459594789855
13439,255.0,1.0,283.71,283.71,54.0,0.0,0.0,2011-03-29 14:20:00,0,0.43082530294456267
13441,92.0,1.0,296.64,296.64,13.0,0.0,0.0,2011-09-09 09:38:00,0,0.38241122037879677
13447,23.0,4.0,1104.23,276.0575,55.0,12.0,0.0483870967741935,2011-11-04 10:10:00,0,0.42836924752282246
13448,17.0,10.0,3465.67,346.567,137.0,357.0,0.0201005025125628,2010-12-01 10:52:00,0,0.43358447895047086
13449,24.0,1.0,291.88,291.88,19.0,0.0,0.0,2011-11-16 08:28:00,0,0.3839034311636487
13450,27.0,6.0,2043.72,340.61999999999995,32.0,191.0,0.0,2011-05-05 19:48:00,0,0.40239847404874174
13451,26.0,6.0,2916.45,486.075,315.0,308.0,0.0022522522522522,2011-01-09 15:35:00,0,0.4535790194026486
13452,259.0,2.0,590.0,295.0,1.0,11.0,0.0,2011-03-14 11:38:00,0,0.4974449999991737
13453,166.0,2.0,356.98,178.48999999999998,16.0,123.0,0.0,2011-02-23 09:44:00,0,0.41258914517808204
13455,25.0,4.0,1007.35,251.8375,42.0,341.0,0.1320754716981132,2010-12-08 13:11:00,0,0.4763019659368797
13456,18.0,7.0,1737.8200000000002,248.26,43.0,189.0,0.0307692307692307,2011-05-16 15:34:00,0,0.4094619070037028
13458,7.0,22.0,9537.92,433.5418181818182,242.0,352.0,0.0304568527918781,2010-12-15 12:05:00,0,0.4907959445875758
13460,29.0,2.0,183.44,91.72,16.0,20.0,0.0,2011-10-21 09:50:00,0,0.41357526745537676
13461,39.0,3.0,1445.0,481.6666666666667,14.0,124.0,0.0,2011-06-29 10:23:00,0,0.4143610141913546
13462,183.0,2.0,143.25,71.625,9.0,69.0,0.1,2011-04-01 11:20:00,0,0.48661369781880237
13464,58.0,1.0,674.68,674.68,41.0,0.0,0.0,2011-10-12 15:01:00,0,0.4058912790891521
13466,100.0,2.0,297.95,148.975,17.0,83.0,0.0555555555555555,2011-06-08 16:39:00,0,0.4246343912371953
13467,11.0,2.0,1083.71,541.855,89.0,25.0,0.0,2011-11-03 16:56:00,0,0.42260810459727544
13468,2.0,41.0,5656.75,137.96951219512195,184.0,371.0,0.0130718954248366,2010-12-01 15:08:00,0,0.5350582274728986
13470,99.0,2.0,165.0,82.5,7.0,15.0,0.0,2011-08-16 17:06:00,0,0.4374146769691387
13471,1.0,4.0,2531.58,632.895,214.0,46.0,0.0,2011-10-23 13:10:00,0,0.46577837412008
13473,61.0,3.0,417.54,139.18,21.0,272.0,0.0454545454545454,2011-01-11 08:45:00,0,0.42917479052974267
13474,236.0,1.0,229.59,229.59,59.0,0.0,0.0,2011-04-17 13:53:00,0,0.4266890091977224
13475,191.0,4.0,1431.78,357.945,64.0,107.0,0.0,2011-02-14 12:36:00,0,0.4434769238865987
13476,179.0,4.0,1092.77,273.1925,56.0,102.0,0.0491803278688524,2011-03-03 14:43:00,0,0.4544444455096484
13477,38.0,8.0,1441.53,180.19125,57.0,253.0,0.0246913580246913,2011-02-21 12:29:00,0,0.410327688573202
13479,198.0,3.0,291.0,97.0,14.0,36.0,0.0625,2011-04-19 11:27:00,0,0.46099405676278477
13481,46.0,8.0,1776.81,222.10125,98.0,322.0,0.0267857142857142,2010-12-06 15:12:00,0,0.42156802732514626
13482,232.0,1.0,184.64,184.64,11.0,0.0,0.0,2011-04-21 17:03:00,0,0.40335300560141724
13483,66.0,1.0,140.34,140.34,10.0,0.0,0.0,2011-10-05 11:53:00,0,0.394671950952364
13484,241.0,1.0,313.8,313.8,8.0,0.0,0.0,2011-04-12 16:30:00,0,0.4100609741477393
13485,233.0,1.0,454.24,454.24,23.0,0.0,0.0,2011-04-20 13:58:00,0,0.41436351663153026
13486,78.0,3.0,1122.41,374.1366666666667,69.0,76.0,0.0,2011-07-07 17:19:00,0,0.39912085482631005
13487,58.0,3.0,575.4,191.8,26.0,295.0,0.0,2010-12-21 14:54:00,0,0.4071222963463754
13488,17.0,17.0,8910.61,524.1535294117648,272.0,350.0,0.0117096018735363,2010-12-07 13:01:00,0,0.48736419226787225
13489,105.0,4.0,449.52,112.38,11.0,189.0,0.0,2011-02-18 10:42:00,0,0.436446110186796
13491,52.0,10.0,1215.82,121.582,73.0,320.0,0.0,2010-12-02 14:30:00,0,0.4417294440411186
13492,136.0,3.0,1269.84,423.28,38.0,78.0,0.0,2011-05-09 10:06:00,0,0.4121406886395638
13493,275.0,2.0,618.63,309.315,6.0,11.0,0.0,2011-02-25 16:42:00,0,0.4552255709413262
13494,312.0,1.0,316.26000000000005,316.26000000000005,18.0,0.0,0.0,2011-02-01 11:58:00,0,0.41880424969379915
13495,8.0,6.0,1990.12,331.68666666666667,34.0,360.0,0.0769230769230769,2010-12-06 15:14:00,0,0.46609166343433
13496,11.0,3.0,617.93,205.97666666666663,28.0,349.0,0.0277777777777777,2010-12-15 10:17:00,0,0.4451204438781356
13497,283.0,3.0,321.05,107.01666666666668,19.0,85.0,0.05,2010-12-06 11:37:00,0,0.4790088856743331
13499,18.0,7.0,1146.96,163.85142857142858,31.0,252.0,0.0666666666666666,2011-03-15 08:52:00,0,0.4285106957380789
13500,23.0,4.0,1136.77,284.1925,60.0,99.0,0.0298507462686567,2011-08-09 12:20:00,0,0.40575902847329404
13501,243.0,2.0,1310.47,655.235,52.0,45.0,0.0188679245283018,2011-02-24 18:59:00,0,0.47807970048053294
13502,17.0,3.0,292.0,97.33333333333331,17.0,307.0,0.0,2011-01-20 09:03:00,0,0.44275775516408905
13503,71.0,1.0,216.85,216.85,17.0,0.0,0.0,2011-09-29 13:23:00,0,0.3804967801904701
13504,64.0,1.0,295.93,295.93,22.0,0.0,0.0,2011-10-06 13:20:00,0,0.37783958869737594
13505,68.0,8.0,4282.88,535.36,182.0,165.0,0.052863436123348,2011-04-21 12:07:00,0,0.4794049791774982
13506,312.0,3.0,452.82,150.94,26.0,57.0,0.1034482758620689,2010-12-05 12:15:00,0,0.5010012485653534
13507,3.0,4.0,2479.16,619.79,146.0,142.0,0.0,2011-07-17 11:50:00,0,0.4335920028687913
13508,244.0,1.0,110.97,110.97,12.0,0.0,0.0,2011-04-10 11:58:00,0,0.41802281722926493
13509,9.0,7.0,979.72,139.96,27.0,275.0,0.0,2011-02-28 13:27:00,0,0.4209226545794717
13510,1.0,5.0,1785.16,357.03200000000004,86.0,182.0,0.017094017094017,2011-06-09 09:32:00,0,0.4080149970754037
13512,261.0,1.0,251.21,251.21,15.0,0.0,0.0,2011-03-24 10:03:00,0,0.40284890547646957
13513,127.0,1.0,205.1,205.1,10.0,0.0,0.0,2011-08-05 11:50:00,0,0.39185018698848123
13514,74.0,1.0,152.20000000000002,152.20000000000002,4.0,0.0,0.0,2011-09-27 09:39:00,0,0.4176811991733023
13515,73.0,4.0,891.12,222.78,50.0,175.0,0.0,2011-04-06 10:33:00,0,0.38782536437740545
13516,21.0,3.0,1389.41,463.1366666666667,43.0,217.0,0.0,2011-04-15 11:06:00,0,0.39466704539882314
13517,60.0,5.0,2109.07,421.814,125.0,120.0,0.0139860139860139,2011-06-13 08:44:00,0,0.42578646097911704
13518,86.0,1.0,659.4399999999999,659.4399999999999,36.0,0.0,0.0,2011-09-15 10:29:00,0,0.40457185803136053
13519,50.0,2.0,110.8,55.400000000000006,8.0,27.0,0.1111111111111111,2011-09-22 18:24:00,0,0.5018238734712637
13520,59.0,8.0,3487.75,435.96875,49.0,312.0,0.0210526315789473,2010-12-03 10:36:00,0,0.4408507099095147
13521,1.0,3.0,1093.65,364.55,313.0,8.0,0.0,2011-11-29 15:09:00,0,0.4607575391279569
13522,30.0,1.0,125.8,125.8,5.0,0.0,0.0,2011-11-09 15:11:00,0,0.4197827051535159
13523,33.0,6.0,3755.38,625.8966666666666,157.0,333.0,0.0282485875706214,2010-12-08 14:22:00,0,0.4504863832038609
13524,41.0,5.0,680.1800000000001,136.036,17.0,179.0,0.0,2011-05-04 12:26:00,0,0.4118261821564836
13525,15.0,2.0,628.78,314.39,5.0,233.0,0.0,2011-04-05 15:36:00,0,0.4435301728921034
13527,34.0,8.0,2263.76,282.97,153.0,293.0,0.0044642857142857,2011-01-17 11:17:00,0,0.4130566281804088
13529,79.0,2.0,307.76,153.88,15.0,125.0,0.0,2011-05-19 11:50:00,0,0.3980956375098062
13531,205.0,2.0,483.8,241.9,17.0,161.0,0.0,2010-12-08 15:03:00,0,0.43216366369062814
13532,34.0,1.0,210.31,210.31,66.0,0.0,0.0,2011-11-06 12:25:00,0,0.40921012537893175
13533,183.0,3.0,270.79,90.26333333333334,61.0,84.0,0.0,2011-03-17 12:47:00,0,0.4478431972300543
13534,2.0,43.0,5613.08,130.53674418604652,119.0,355.0,0.1345029239766081,2010-12-16 15:23:00,0,0.565128913470975
13536,1.0,7.0,3448.29,492.61285714285714,91.0,74.0,0.0,2011-09-25 13:30:00,0,0.45432127094067015
13538,43.0,7.0,1280.85,182.97857142857143,10.0,272.0,0.0,2011-01-28 10:40:00,0,0.4416160803231833
13539,86.0,4.0,605.84,151.46,36.0,223.0,0.0263157894736842,2011-02-03 15:23:00,0,0.4143255277843947
13544,40.0,2.0,291.41,145.705,76.0,200.0,0.0,2011-04-13 12:09:00,0,0.4069998460118818
13546,12.0,3.0,626.99,208.99666666666667,72.0,188.0,0.0,2011-05-23 12:14:00,0,0.3906632791406324
13548,96.0,2.0,682.41,341.205,114.0,147.0,0.0,2011-04-10 11:35:00,0,0.4134850791310636
13549,26.0,8.0,916.12,114.515,37.0,216.0,0.0192307692307692,2011-04-11 13:42:00,0,0.42416914144350343
13551,319.0,1.0,91.8,91.8,4.0,0.0,0.0,2011-01-24 14:46:00,0,0.4755346271380928
13552,66.0,16.0,3539.53,221.220625,82.0,249.0,0.0991735537190082,2011-01-28 10:10:00,0,0.4897844731864505
13555,74.0,4.0,4149.28,1037.32,128.0,128.0,0.0,2011-05-22 11:06:00,0,0.4625365541537884
13557,28.0,2.0,584.06,292.03,31.0,252.0,0.0,2011-03-04 12:14:00,0,0.3957189203818675
13558,6.0,4.0,605.06,151.265,123.0,62.0,0.0,2011-10-02 13:01:00,0,0.4192477983636843
13560,7.0,1.0,174.37,174.37,32.0,0.0,0.0,2011-12-02 13:11:00,0,0.39716800605812247
13561,216.0,1.0,141.86,141.86,14.0,0.0,0.0,2011-05-08 12:39:00,0,0.40447493071913976
13562,82.0,3.0,1799.33,599.7766666666666,50.0,163.0,0.0,2011-04-08 12:42:00,0,0.40848928857810474
13563,84.0,2.0,777.53,388.765,49.0,55.0,0.0,2011-07-22 17:21:00,0,0.3984486993135089
13564,144.0,5.0,647.74,129.548,68.0,223.0,0.0235294117647058,2010-12-06 17:26:00,0,0.45098990230576597
13565,19.0,2.0,240.22,120.11,35.0,315.0,0.0,2011-01-09 14:28:00,0,0.4342928933267251
13566,41.0,2.0,874.71,437.355,134.0,41.0,0.0,2011-09-18 12:40:00,0,0.4177689216186944
13568,173.0,1.0,192.85,192.85,41.0,0.0,0.0,2011-06-19 14:42:00,0,0.40469981133662003
13569,17.0,2.0,373.75,186.875,73.0,350.0,0.0,2010-12-07 12:29:00,0,0.43903221630000405
13570,243.0,1.0,239.49,239.49,27.0,0.0,0.0,2011-04-10 13:36:00,0,0.40209124220125414
13571,13.0,12.0,2092.32,174.36,157.0,240.0,0.0,2011-03-31 12:43:00,0,0.43426652623008716
13572,206.0,1.0,1384.25,1384.25,32.0,0.0,0.0,2011-05-18 11:59:00,0,0.47274647945741743
13573,50.0,2.0,294.4,147.2,24.0,202.0,0.0,2011-03-31 14:47:00,0,0.39980095889792955
13575,23.0,5.0,732.0699999999999,146.414,41.0,152.0,0.0,2011-06-16 14:24:00,0,0.3960997605969885
13576,10.0,20.0,6703.3,335.165,78.0,362.0,0.0307692307692307,2010-12-01 17:24:00,0,0.4602120325326885
13577,25.0,5.0,1658.3,331.66,61.0,216.0,0.0235294117647058,2011-04-12 10:33:00,0,0.39687761966168933
13579,15.0,2.0,467.04,233.52,19.0,354.0,0.0,2010-12-05 16:10:00,0,0.44458803901007354
13581,309.0,1.0,118.0,118.0,10.0,0.0,0.0,2011-02-03 14:41:00,0,0.42868876666773353
13583,156.0,1.0,781.03,781.03,53.0,0.0,0.0,2011-07-07 10:40:00,0,0.4397180610296657
13584,307.0,1.0,142.4,142.4,24.0,0.0,0.0,2011-02-06 12:49:00,0,0.4264121138589559
13587,32.0,3.0,347.0,115.66666666666669,8.0,31.0,0.2727272727272727,2011-10-07 12:31:00,0,0.5259970621416764
13588,16.0,13.0,2445.12,188.08615384615385,132.0,239.0,0.0333333333333333,2011-03-29 15:53:00,0,0.4383098111811769
13589,15.0,2.0,379.65,189.825,21.0,164.0,0.0,2011-06-13 12:44:00,0,0.39241648664889744
13590,11.0,7.0,1976.12,282.30285714285714,70.0,291.0,0.0224719101123595,2011-02-09 13:25:00,0,0.40450371183741207
13591,65.0,3.0,1117.13,372.3766666666667,56.0,202.0,0.0,2011-03-18 12:18:00,0,0.3903278051771264
13592,36.0,4.0,247.96,61.99,15.0,228.0,0.0,2011-03-20 14:01:00,0,0.4491996611552771
13593,108.0,6.0,1990.28,331.7133333333333,77.0,227.0,0.0077519379844961,2011-01-07 16:32:00,0,0.4235053794958506
13594,53.0,1.0,396.97,396.97,26.0,0.0,0.0,2011-10-18 10:19:00,0,0.38313407761315216
13596,6.0,2.0,697.04,348.52,133.0,7.0,0.0,2011-11-27 11:57:00,0,0.41896330443230845
13598,47.0,2.0,167.42000000000002,83.71000000000001,33.0,0.0,0.024390243902439,2011-10-23 14:28:00,0,0.4300192707839845
13599,1.0,33.0,5030.6,152.44242424242427,172.0,365.0,0.0643939393939393,2010-12-08 10:11:00,0,0.5252629202496474
13600,312.0,1.0,219.52,219.52,19.0,0.0,0.0,2011-01-31 15:27:00,0,0.4187887563439769
13601,45.0,2.0,693.32,346.66,90.0,166.0,0.0,2011-05-12 16:52:00,0,0.3993060755214729
13602,65.0,1.0,428.89,428.89,23.0,0.0,0.0,2011-10-06 11:47:00,0,0.3856297834221285
13603,26.0,1.0,164.34,164.34,27.0,0.0,0.0,2011-11-13 15:57:00,0,0.3930754385421989
13606,29.0,3.0,280.54,93.51333333333332,40.0,282.0,0.0,2011-02-01 11:42:00,0,0.430651154905284
13607,40.0,1.0,678.01,678.01,93.0,0.0,0.0,2011-10-30 16:17:00,0,0.4305997082259939
13610,12.0,9.0,1115.43,123.93666666666668,165.0,273.0,0.0087719298245614,2011-02-27 14:44:00,0,0.43960591981676533
13611,89.0,4.0,1158.2,289.55,67.0,270.0,0.0263157894736842,2010-12-15 10:31:00,0,0.4218360121370137
13614,24.0,4.0,1610.46,402.615,171.0,306.0,0.0,2011-01-13 12:37:00,0,0.4156525939124591
13615,313.0,2.0,399.99,199.995,23.0,6.0,0.0416666666666666,2011-01-25 08:21:00,0,0.46195967144224637
13617,40.0,3.0,544.18,181.3933333333333,31.0,140.0,0.0,2011-06-12 12:55:00,0,0.386507864274536
13618,174.0,1.0,177.34,177.34,13.0,0.0,0.0,2011-06-19 11:09:00,0,0.391505467398615
13621,117.0,1.0,213.85,213.85,19.0,0.0,0.0,2011-08-15 08:26:00,0,0.3846660118554701
13623,31.0,7.0,672.44,96.06285714285715,78.0,266.0,0.0581395348837209,2011-02-15 12:55:00,0,0.4432833735082346
13626,253.0,1.0,257.23,257.23,19.0,0.0,0.0,2011-04-01 10:05:00,0,0.40356314702139967
13627,59.0,7.0,1624.02,232.00285714285715,84.0,298.0,0.0212765957446808,2010-12-17 09:52:00,0,0.41408296703298975
13629,23.0,11.0,7792.36,708.3963636363636,28.0,315.0,0.0,2011-01-05 12:09:00,0,0.4833894768810307
13630,5.0,11.0,1995.68,181.42545454545456,51.0,280.0,0.1125,2011-02-27 12:49:00,0,0.46293075468482636
13631,100.0,12.0,3021.77,251.8141666666667,6.0,167.0,0.0833333333333333,2011-03-17 17:13:00,0,0.5353478642567047
13632,25.0,6.0,2117.02,352.83666666666664,121.0,218.0,0.0068027210884353,2011-04-10 15:07:00,0,0.4024578562255803
13634,33.0,5.0,1575.16,315.03200000000004,156.0,293.0,0.0,2011-01-16 15:30:00,0,0.40701095079656324
13635,68.0,1.0,1071.03,1071.03,62.0,0.0,0.0,2011-10-03 10:55:00,0,0.43884782885114576
13636,37.0,6.0,941.62,156.93666666666667,57.0,248.0,0.015625,2011-02-27 14:29:00,0,0.4009618773291685
13637,52.0,3.0,810.5,270.1666666666667,79.0,174.0,0.0,2011-04-27 13:06:00,0,0.3896617331244956
13638,16.0,1.0,122.64,122.64,8.0,0.0,0.0,2011-11-24 10:38:00,0,0.41098408707533607
13639,74.0,1.0,1033.34,1033.34,39.0,0.0,0.0,2011-09-26 13:36:00,0,0.4282855284571171
13642,216.0,1.0,354.8,354.8,57.0,0.0,0.0,2011-05-08 12:34:00,0,0.42068271596350426
13643,31.0,3.0,519.44,173.14666666666668,24.0,154.0,0.0,2011-06-07 11:40:00,0,0.3927702395728038
13644,9.0,5.0,2597.52,519.504,144.0,96.0,0.0135135135135135,2011-08-26 11:53:00,0,0.4431879458705317
13645,120.0,1.0,252.1,252.1,5.0,0.0,0.0,2011-08-11 16:11:00,0,0.4111343998380821
13647,10.0,5.0,1670.22,334.044,65.0,225.0,0.0125,2011-04-19 09:49:00,0,0.39403962559384165
13649,257.0,2.0,346.6,173.3,23.0,109.0,0.0,2010-12-08 14:46:00,0,0.437647956565636
13650,17.0,7.0,1809.34,258.47714285714284,79.0,250.0,0.0204081632653061,2011-03-17 12:37:00,0,0.3963291662610218
13651,35.0,2.0,94.2,47.1,6.0,4.0,0.0,2011-10-31 12:11:00,0,0.4772967109752914
13652,46.0,3.0,1095.08,365.0266666666666,48.0,322.0,0.0,2010-12-06 09:21:00,0,0.407948739271408
13654,43.0,6.0,2707.33,451.2216666666666,157.0,230.0,0.0,2011-03-11 12:54:00,0,0.4175557562932351
13655,114.0,2.0,932.97,466.485,52.0,127.0,0.0,2011-04-12 09:53:00,0,0.4093399939306798
13656,165.0,2.0,379.65,189.825,49.0,172.0,0.0,2011-01-06 15:42:00,0,0.42596855820355983
13657,11.0,2.0,382.14,191.07,16.0,190.0,0.0,2011-05-22 12:35:00,0,0.39929037773444764
13658,10.0,7.0,2421.47,345.9242857142857,91.0,194.0,0.0357142857142857,2011-05-19 17:15:00,0,0.4127172448811917
13659,197.0,3.0,1550.85,516.9499999999999,93.0,123.0,0.037037037037037,2011-01-23 12:08:00,0,0.47900852162380225
13662,86.0,7.0,879.08,125.58285714285716,50.0,173.0,0.0862068965517241,2011-03-25 13:23:00,0,0.44839807606043164
13663,179.0,1.0,189.47,189.47,13.0,0.0,0.0,2011-06-13 15:44:00,0,0.3923297586531136
13666,60.0,3.0,84.65,28.21666666666667,12.0,227.0,0.0,2011-02-25 13:05:00,0,0.5159304355336356
13667,149.0,1.0,305.02,305.02,82.0,0.0,0.0,2011-07-13 15:42:00,0,0.4177612326017576
13668,3.0,29.0,6216.07,214.34724137931036,286.0,359.0,0.06187624750499,2010-12-12 12:35:00,0,0.5162979213637833
13669,51.0,2.0,218.55,109.275,9.0,98.0,0.0,2011-07-13 11:44:00,0,0.4215337804220896
13670,75.0,1.0,349.7,349.7,25.0,0.0,0.0,2011-09-25 15:25:00,0,0.3804021009892835
13672,301.0,6.0,0.01,0.01,5.0,32.0,0.625,2011-01-10 12:02:00,0,0.72335586320847
13673,19.0,2.0,396.92,198.46,47.0,13.0,0.0,2011-11-07 15:40:00,0,0.39148364771152055
13675,151.0,2.0,486.8200000000001,243.41000000000005,25.0,133.0,0.0,2011-02-28 12:14:00,0,0.4102050711877074
13678,152.0,1.0,232.6,232.6,16.0,0.0,0.0,2011-07-11 10:14:00,0,0.38851657009870516
13680,1.0,5.0,2202.31,440.462,164.0,337.0,0.0972222222222222,2011-01-04 14:12:00,0,0.4824703771486517
13681,18.0,4.0,827.83,206.9575,37.0,137.0,0.0,2011-07-07 15:21:00,0,0.3883816979046946
13682,187.0,1.0,59.5,59.5,3.0,0.0,0.0,2011-06-05 14:06:00,0,0.48056109954207665
13684,286.0,2.0,64.23,32.115,29.0,0.0,0.032258064516129,2011-02-27 10:13:00,0,0.5420348188141081
13685,3.0,7.0,3119.44,445.63428571428574,29.0,57.0,0.0,2011-10-10 12:59:00,0,0.4532242414323977
13686,183.0,1.0,72.0,72.0,8.0,0.0,0.0,2011-06-10 09:10:00,0,0.4500810693253034
13689,63.0,1.0,910.0,910.0,6.0,0.0,0.0,2011-10-07 13:21:00,0,0.4528116380337735
13690,59.0,1.0,172.25,172.25,9.0,0.0,0.0,2011-10-11 15:03:00,0,0.390279670824363
13692,25.0,5.0,1466.87,293.374,49.0,211.0,0.0363636363636363,2011-04-17 12:57:00,0,0.3993047904880386
13693,325.0,2.0,0.01,0.01,4.0,0.0,1.0,2011-01-18 15:21:00,0,0.7274854473398789
13694,4.0,60.0,62653.1,1044.2183333333332,369.0,369.0,0.029059829059829,2010-12-01 12:12:00,0,0.6134551491235651
13695,31.0,15.0,2504.13,166.942,46.0,228.0,0.0,2011-03-25 11:31:00,0,0.449542251849619
13697,39.0,1.0,151.29999999999998,151.29999999999998,12.0,0.0,0.0,2011-11-01 09:14:00,0,0.3926946620362197
13699,155.0,1.0,308.58000000000004,308.58000000000004,14.0,0.0,0.0,2011-07-07 16:51:00,0,0.3898331548193623
13700,26.0,10.0,2265.12,226.512,139.0,300.0,0.0,2011-01-16 13:18:00,0,0.4148569810396875
13703,318.0,1.0,99.5,99.5,1.0,0.0,0.0,2011-01-25 13:10:00,0,0.5056011079103987
13704,5.0,10.0,2295.31,229.531,111.0,83.0,0.0074074074074074,2011-09-12 14:40:00,0,0.45021808739918917
13705,8.0,3.0,711.86,237.28666666666663,25.0,366.0,0.0,2010-12-01 10:29:00,0,0.4489016804252358
13706,303.0,1.0,330.79,330.79,20.0,0.0,0.0,2011-02-10 09:21:00,0,0.41669267317730574
13707,267.0,2.0,806.41,403.205,48.0,48.0,0.0,2011-01-28 13:27:00,0,0.4501716332796728
13708,271.0,1.0,296.88,296.88,49.0,0.0,0.0,2011-03-13 13:46:00,0,0.42286165409731563
13709,4.0,17.0,6249.110000000001,367.59470588235297,244.0,311.0,0.0289017341040462,2011-01-28 14:57:00,0,0.4702341005628518
13710,32.0,1.0,180.48,180.48,8.0,0.0,0.0,2011-11-08 08:16:00,0,0.3976890297882686
13711,219.0,2.0,252.06,126.03,11.0,0.0,0.0,2011-05-05 10:29:00,0,0.4176920250656243
13712,247.0,1.0,228.84,228.84,10.0,0.0,0.0,2011-04-07 12:33:00,0,0.40382834233634884
13715,281.0,8.0,1053.94,131.7425,89.0,91.0,0.0277777777777777,2010-12-02 08:52:00,0,0.518526813846606
13716,269.0,1.0,138.28,138.28,21.0,0.0,0.0,2011-03-15 13:49:00,0,0.4163188682408369
13717,32.0,7.0,1432.26,204.60857142857145,92.0,266.0,0.0097087378640776,2011-02-14 13:21:00,0,0.39908432293653573
13718,246.0,2.0,306.55,153.275,9.0,49.0,0.0,2011-02-17 11:58:00,0,0.4374876458358693
13719,15.0,5.0,1041.68,208.336,56.0,219.0,0.0,2011-04-19 13:56:00,0,0.3865954322272295
13720,117.0,4.0,799.9,199.975,42.0,138.0,0.0,2011-03-30 09:17:00,0,0.40036976207982555
13721,36.0,1.0,524.14,524.14,28.0,0.0,0.0,2011-11-03 14:05:00,0,0.39878753790394
13722,120.0,4.0,2369.16,592.29,75.0,162.0,0.0116279069767441,2011-03-02 11:43:00,0,0.4365602840496023
13723,217.0,1.0,199.85,199.85,6.0,0.0,0.0,2011-05-06 17:04:00,0,0.4129327834657028
13725,50.0,11.0,1809.81,164.52818181818182,97.0,258.0,0.1186440677966101,2011-02-04 12:18:00,0,0.46923721195651635
13726,39.0,2.0,1079.66,539.8299999999999,39.0,61.0,0.0,2011-08-31 11:06:00,0,0.4026158452928529
13727,29.0,2.0,333.48,166.74,19.0,4.0,0.0,2011-11-06 12:16:00,0,0.3906041392941247
13728,37.0,6.0,1016.14,169.35666666666663,38.0,273.0,0.0,2011-02-02 12:09:00,0,0.3986870393321074
13730,136.0,2.0,752.6,376.3,38.0,25.0,0.0,2011-07-01 12:47:00,0,0.4012201740923898
13731,219.0,2.0,610.59,305.295,36.0,27.0,0.0,2011-04-07 10:10:00,0,0.42222728656560454
13732,28.0,1.0,491.86,491.86,33.0,0.0,0.0,2011-11-11 15:49:00,0,0.3971483794585412
13735,25.0,8.0,2766.18,345.7725,161.0,209.0,0.0576923076923076,2011-04-19 12:40:00,0,0.436195333455888
13736,5.0,3.0,724.0,241.33333333333331,167.0,255.0,0.0154639175257731,2011-03-24 13:04:00,0,0.4299641090292482
13737,200.0,1.0,339.6,339.6,29.0,0.0,0.0,2011-05-23 16:32:00,0,0.39912468483356167
13739,18.0,1.0,216.9,216.9,3.0,0.0,0.0,2011-11-21 13:35:00,0,0.4353961279099095
13740,241.0,1.0,350.75,350.75,23.0,0.0,0.0,2011-04-13 10:32:00,0,0.40252330123161756
13741,72.0,4.0,666.33,166.5825,34.0,145.0,0.0285714285714285,2011-05-06 13:43:00,0,0.4015103758918581
13742,17.0,14.0,3102.42,221.60142857142856,200.0,303.0,0.0061919504643962,2011-01-23 14:59:00,0,0.43634300616532384
13743,3.0,8.0,1340.15,167.51874999999998,8.0,256.0,0.0238095238095238,2011-03-25 14:46:00,0,0.4673034273276292
13744,95.0,2.0,1156.36,578.18,54.0,197.0,0.0,2011-02-20 14:08:00,0,0.41508455338403705
13745,151.0,2.0,291.54,145.77,25.0,10.0,0.0384615384615384,2011-06-30 16:43:00,0,0.42207099818220967
13747,374.0,1.0,79.6,79.6,1.0,0.0,0.0,2010-12-01 10:37:00,0,0.5514078010224017
13748,96.0,5.0,948.25,189.65,24.0,278.0,0.0,2010-12-01 09:00:00,0,0.4247208443088896
13750,54.0,5.0,1647.26,329.452,20.0,283.0,0.0,2011-01-07 11:49:00,0,0.41396105997652144
13751,288.0,1.0,296.25,296.25,9.0,0.0,0.0,2011-02-24 15:56:00,0,0.41497805185931996
13752,124.0,6.0,1186.28,197.7133333333333,64.0,122.0,0.0,2011-04-07 12:04:00,0,0.4242478857917415
