CustomerID,EarlyFrequency,EarlyMonetary,EarlyAvgBasketValue,EarlyDistinctProducts,EarlyCancellationRate,Monetary,IsHighValue
13539,3,290.15,96.71666666666665,22,0.045454545454545456,605.84,0
13544,1,122.91,122.91,42,0.0,291.41,0
13546,1,188.16,188.16,26,0.0,626.99,0
13548,1,281.01,281.01,59,0.0,682.41,0
13549,4,510.47,127.6175,27,0.034482758620689655,916.12,0
13552,3,782.75,260.9166666666667,21,0.0,3539.53,1
13555,2,1590.05,795.025,55,0.0,4149.28,1
13557,1,240.68,240.68,16,0.0,584.06,0
13562,1,603.27,603.27,24,0.0,1799.33,0
13564,2,1198.38,599.19,67,0.0,647.74,0
13565,1,110.17999999999999,110.17999999999999,13,0.0,240.22,0
13569,1,118.32,118.32,23,0.0,373.75,0
13571,4,507.31,126.8275,56,0.0,2092.32,0
13573,1,31.770000000000003,31.770000000000003,3,0.0,294.4,0
13575,2,218.75,109.375,13,0.0,732.0699999999999,0
13576,5,1676.39,335.278,27,0.08333333333333333,6703.3,1
13577,1,356.75,356.75,20,0.0,1658.3,0
13579,1,164.70000000000002,164.70000000000002,9,0.0,467.04,0
13588,1,113.30000000000001,113.30000000000001,8,0.0,2445.12,0
13589,1,147.0,147.0,9,0.0,379.65,0
13590,2,610.48,305.24,21,0.0,1976.12,0
13591,2,776.23,388.115,36,0.0,1117.13,0
13592,3,205.51,68.50333333333333,12,0.0,247.95999999999998,0
13593,4,976.1500000000001,244.03750000000002,50,0.015625,1990.28,0
13599,8,1263.8700000000001,157.98375000000001,38,0.1276595744680851,5030.6,1
13601,1,373.2,373.2,41,0.0,693.32,0
13606,2,250.42,125.21,37,0.0,280.53999999999996,0
13610,3,341.77,113.92333333333333,54,0.015625,1115.43,0
13611,1,303.15000000000003,303.15000000000003,15,0.0,1158.2,0
13614,1,205.75,205.75,9,0.0,1610.46,0
13617,2,365.7,182.85,23,0.0,544.18,0
13623,5,532.02,106.404,63,0.030303030303030304,672.44,0
13627,1,311.19,311.19,20,0.0,1624.02,0
13629,2,1425.0,712.5,6,0.0,7792.36,1
13630,3,716.52,238.84,43,0.0425531914893617,1995.68,0
13631,6,1530.0,255.0,4,0.0,3021.77,1
13632,4,810.35,202.5875,70,0.011627906976744186,2117.02,0
13634,2,625.41,312.705,64,0.0,1575.16,0
13636,4,533.95,133.4875,32,0.027777777777777776,941.62,0
13637,2,684.85,342.425,75,0.0,810.5,0
13643,2,259.40000000000003,129.70000000000002,13,0.0,519.44,0
13644,4,2624.26,656.065,144,0.0,2597.52,0
13647,2,803.86,401.93,33,0.0,1670.22,0
13649,1,197.8,197.8,15,0.0,346.6,0
13650,3,718.52,239.50666666666666,33,0.05263157894736842,1809.34,0
13652,1,308.8,308.8,18,0.0,1095.08,0
13654,3,1172.84,390.94666666666666,65,0.0,2707.33,0
13655,1,383.65,383.65,21,0.0,932.97,0
13656,1,162.70000000000002,162.70000000000002,31,0.0,379.65,0
13657,1,152.34,152.34,9,0.0,382.14,0
13658,3,715.6,238.53333333333333,32,0.1111111111111111,2421.47,0
13659,1,1045.4,1045.4,55,0.0,1550.85,0
13662,6,514.26,85.71,33,0.125,879.08,0
13666,2,64.05,32.025,8,0.0,84.65,0
13668,5,1735.0800000000002,347.016,66,0.038461538461538464,6216.07,1
13669,1,48.150000000000006,48.150000000000006,3,0.0,218.55,0
13675,1,308.44,308.44,15,0.0,486.82000000000005,0
13680,3,871.48,290.49333333333334,69,0.23076923076923078,2202.31,0
13681,2,531.08,265.54,29,0.0,827.83,0
13692,4,850.13,212.5325,33,0.058823529411764705,1466.8700000000001,0
13694,11,10758.16,978.0145454545454,112,0.007518796992481203,62653.1,1
13695,6,749.54,124.92333333333333,18,0.0,2504.13,0
13700,5,943.66,188.732,82,0.0,2265.12,0
13705,1,318.14,318.14,10,0.0,711.86,0
13709,1,474.7,474.7,30,0.0,6249.110000000001,1
13715,7,916.45,130.92142857142858,83,0.03,1053.94,0
13717,3,557.84,185.9466666666667,35,0.02702702702702703,1432.26,0
13719,2,338.74,169.37,19,0.0,1041.68,0
13720,3,552.55,184.1833333333333,29,0.0,799.9,0
13722,1,1463.47,1463.47,46,0.0,2369.16,0
13725,8,1714.0,214.25,83,0.043478260869565216,1809.81,0
13728,2,341.58,170.79,17,0.0,1016.14,0
13735,4,1335.55,333.8875,90,0.06422018348623854,2766.18,1
13736,2,349.63,174.815,75,0.0379746835443038,724.0,0
13741,3,361.03000000000003,120.34333333333335,20,0.047619047619047616,666.33,0
13742,5,1324.15,264.83000000000004,127,0.005154639175257732,3102.42,1
13743,2,353.15999999999997,176.57999999999998,7,0.0,1340.1499999999999,0
13744,1,893.16,893.16,44,0.0,1156.36,0
13748,1,204.0,204.0,1,0.0,948.25,0
13750,2,688.8000000000001,344.40000000000003,7,0.0,1647.26,0
13752,4,891.53,222.8825,57,0.0,1186.28,0
13754,1,156.0,156.0,8,0.0,282.59999999999997,0
13756,3,1004.4000000000001,334.8,11,0.0,5145.12,1
13758,3,1141.25,380.4166666666667,28,0.0,3190.55,1
13760,1,135.09,135.09,28,0.0,286.79,0
13761,1,491.71000000000004,491.71000000000004,32,0.0,1070.65,0
13763,2,-25.5,-12.75,2,1.0,1689.46,0
13764,1,499.89,499.89,69,0.0,1521.76,0
13767,14,4130.47,295.03357142857146,35,0.035398230088495575,16945.71,1
13769,4,620.82,155.205,22,0.09375,2771.87,1
13771,3,1462.1000000000001,487.36666666666673,65,0.014084507042253521,2631.7,0
13772,1,228.42,228.42,36,0.0,1132.13,0
13777,17,7895.97,464.4688235294118,33,0.16666666666666666,25748.350000000002,1
13780,1,116.28000000000002,116.28000000000002,9,0.0,360.01,0
13782,1,191.94,191.94,36,0.0,912.0,0
13784,4,426.39,106.5975,6,0.0,2462.79,0
13787,1,106.4,106.4,7,0.0,309.04,0
13791,2,1516.0,758.0,7,0.0,1047.68,0
13792,1,74.60000000000001,74.60000000000001,4,0.0,195.55,0
13798,14,10494.99,749.6421428571429,71,0.3142857142857143,36351.42,1
13799,1,341.7,341.7,16,0.0,688.86,0
13802,2,852.29,426.145,22,0.09090909090909091,3906.27,1
13804,1,723.63,723.63,41,0.0,2635.79,0
13808,4,1518.5,379.625,59,0.0,1747.66,0
13813,4,945.87,236.4675,42,0.0392156862745098,1353.41,0
13815,1,1012.01,1012.01,53,0.0,4014.91,1
13817,1,128.7,128.7,9,0.0,382.98,0
13821,1,270.15,270.15,42,0.0,385.64,0
13824,2,1102.18,551.09,20,0.0,1698.94,0
13831,1,408.0,408.0,2,0.0,2202.99,0
13835,2,537.34,268.67,28,0.0,834.57,0
13837,1,113.7,113.7,8,0.0,271.24,0
13838,1,238.11,238.11,48,0.0,691.73,0
13842,3,907.53,302.51,48,0.0,3385.62,1
13846,1,411.4,411.4,28,0.0,847.61,0
13848,2,935.0,467.5,3,0.0,1255.0,0
13849,1,593.5799999999999,593.5799999999999,38,0.0,1537.95,0
13851,1,246.32,246.32,17,0.0,2651.46,0
13854,10,2534.86,253.48600000000002,23,0.043478260869565216,8025.0199999999995,1
13862,3,669.25,223.08333333333334,41,0.045454545454545456,2187.31,0
13865,1,123.30000000000001,123.30000000000001,7,0.0,501.56,0
13867,1,138.85,138.85,8,0.0,1015.29,0
13869,2,897.8100000000001,448.90500000000003,64,0.0,3104.95,1
13870,1,544.03,544.03,34,0.0,2751.25,0
13871,4,1764.24,441.06,57,0.0,6389.8,1
13873,3,222.5,74.16666666666667,13,0.06666666666666667,381.7,0
13875,2,683.6800000000001,341.84000000000003,34,0.0,1786.79,0
13880,3,508.1,169.36666666666667,25,0.0,3219.77,1
13881,3,2009.1200000000001,669.7066666666667,27,0.0,16989.52,1
13883,2,949.8100000000001,474.90500000000003,47,0.02127659574468085,2538.75,0
13884,4,189.95000000000002,47.487500000000004,10,0.09090909090909091,781.3000000000001,0
13888,1,239.52,239.52,19,0.0,605.63,0
13890,2,185.25,92.625,11,0.08333333333333333,1860.8600000000001,0
13892,1,54.519999999999996,54.519999999999996,3,0.0,632.97,0
13894,2,150.95,75.475,10,0.09090909090909091,535.97,0
13895,2,937.3000000000001,468.65000000000003,39,0.0,2588.12,0
13899,1,298.5,298.5,15,0.0,388.52,0
13901,2,648.3,324.15,34,0.0,2867.2,1
13904,1,201.12,201.12,17,0.0,332.64,0
13908,3,808.61,269.5366666666667,49,0.07142857142857142,2347.05,0
13911,4,1089.5,272.375,68,0.0,2580.91,0
13917,1,65.38,65.38,5,0.0,272.04,0
13918,1,198.2,198.2,8,0.0,1212.8400000000001,0
13925,5,629.4,125.88,28,0.06818181818181818,616.65,0
13928,2,225.45000000000002,112.72500000000001,13,0.0,464.57,0
13929,2,373.05,186.525,2,0.3333333333333333,802.85,0
13931,1,378.21000000000004,378.21000000000004,20,0.0,1230.93,0
13939,2,172.7,86.35,12,0.07692307692307693,556.75,0
13940,3,616.3,205.4333333333333,36,0.0,839.14,0
13941,3,2043.3600000000001,681.12,17,0.05,4912.41,1
13946,2,485.96999999999997,242.98499999999999,9,0.0,561.5699999999999,0
13949,5,1909.09,381.818,86,0.0,2427.32,0
13950,1,179.30999999999997,179.30999999999997,7,0.0,728.56,0
13951,2,516.05,258.025,32,0.0,674.45,0
13953,2,1000.0,500.0,1,0.0,3515.68,1
13955,1,205.1,205.1,11,0.0,322.96,0
13956,2,293.67,146.835,49,0.0,1026.42,0
13959,2,337.44,168.72,31,0.0,598.2,0
13962,1,117.6,117.6,7,0.0,169.55,0
13969,2,662.83,331.415,42,0.0,8986.69,1
13971,5,926.78,185.356,52,0.13114754098360656,2702.2200000000003,0
13972,1,145.9,145.9,9,0.0,190.25,0
13975,3,938.5600000000001,312.85333333333335,116,0.015384615384615385,2503.23,0
13982,2,903.8,451.9,39,0.0,1861.11,0
13983,4,949.94,237.485,46,0.0,2590.46,0
13984,2,284.75,142.375,8,0.0,488.03,0
13985,4,1129.7,282.425,38,0.03125,7024.53,1
13988,3,1349.43,449.81,67,0.013333333333333334,4098.8,1
13989,1,896.6700000000001,896.6700000000001,23,0.0,1266.08,0
13991,2,340.29,170.145,35,0.0,850.63,0
13993,2,822.85,411.425,33,0.0,3409.66,1
13994,4,1588.74,397.185,95,0.0,2313.14,0
13995,2,300.25,150.125,17,0.05555555555555555,1383.49,0
13999,2,609.7,304.85,31,0.0,3865.26,1
14001,1,301.24,301.24,9,0.0,2030.3300000000002,0
14004,1,900.02,900.02,29,0.0,4582.64,1
14005,3,696.56,232.18666666666664,29,0.0,2874.72,1
14006,2,662.09,331.045,20,0.0,962.19,0
14013,1,118.5,118.5,8,0.0,473.02,0
14016,2,2231.2999999999997,1115.6499999999999,83,0.0,4328.46,1
14019,3,777.88,259.29333333333335,28,0.045454545454545456,1398.96,0
14021,2,501.7,250.85,18,0.0,631.9,0
14023,1,273.14,273.14,16,0.0,584.07,0
14030,3,983.73,327.91,66,0.0,2360.09,0
14031,7,3928.2400000000002,561.1771428571429,33,0.038461538461538464,14634.640000000001,1
14032,5,919.91,183.982,30,0.057692307692307696,2929.84,1
14034,3,334.11,111.37,23,0.10714285714285714,512.02,0
14035,2,700.58,350.29,16,0.0,1428.02,0
14037,1,111.8,111.8,26,0.0,147.20000000000002,0
14038,3,1080.52,360.17333333333335,49,0.015151515151515152,1554.48,0
14040,3,914.05,304.68333333333334,60,0.0,3542.19,1
14044,1,173.74,173.74,54,0.0,652.82,0
14045,3,1251.75,417.25,4,0.0,1659.75,0
14047,4,277.62,69.405,12,0.13333333333333333,1290.01,0
14049,2,1019.81,509.905,111,0.043478260869565216,5639.15,1
14051,7,3018.46,431.2085714285714,30,0.037037037037037035,15477.34,1
14056,11,3294.03,299.45727272727277,221,0.006493506493506494,8124.4,1
14057,6,1872.47,312.0783333333333,119,0.050359712230215826,6147.4,1
14060,6,1931.46,321.91,44,0.0,6135.38,1
14062,4,3096.39,774.0975,40,0.0,10464.85,1
14064,4,686.64,171.66,21,0.030303030303030304,1188.32,0
14071,3,225.4,75.13333333333334,22,0.23684210526315788,1307.41,0
14075,1,307.92,307.92,18,0.0,942.26,0
14077,2,199.61,99.805,24,0.0,499.41999999999996,0
14078,2,306.28999999999996,153.14499999999998,18,0.0,1049.37,0
14081,3,924.57,308.19,126,0.006493506493506494,904.67,0
14083,3,459.89,153.29666666666665,87,0.0,1018.43,0
14085,7,1975.16,282.1657142857143,137,0.005847953216374269,4435.79,1
14088,1,7544.91,7544.91,93,0.0,50415.49,1
14092,5,910.58,182.116,49,0.03225806451612903,4063.1,1
14096,32,49285.369999999995,1540.1678124999999,1080,0.0034797738147020443,57120.909999999996,1
14099,3,818.73,272.91,71,0.0,3092.9700000000003,1
14101,3,3068.63,1022.8766666666667,15,0.0,5976.79,1
14105,1,1266.23,1266.23,74,0.0,1260.33,0
14107,3,606.34,202.11333333333334,29,0.03125,2688.48,0
14110,3,1688.02,562.6733333333333,53,0.016129032258064516,5669.65,1
14111,1,94.2,94.2,2,0.0,688.6,0
14112,5,1069.5,213.9,66,0.10126582278481013,2774.17,1
14113,4,-25.25,-6.3125,4,0.7142857142857143,1377.92,0
14116,4,1169.82,292.455,55,0.0,1382.74,0
14127,2,452.23,226.115,29,0.0,709.71,0
14128,1,305.54,305.54,22,0.0,637.5,0
14129,1,358.90000000000003,358.90000000000003,16,0.0,1123.8600000000001,0
14132,5,1552.46,310.492,48,0.0,3580.13,1
14133,3,302.7,100.89999999999999,17,0.1111111111111111,590.3399999999999,0
14135,7,1811.91,258.8442857142857,58,0.0,4690.31,1
14141,5,652.6800000000001,130.536,27,0.16666666666666666,879.0300000000001,0
14145,4,2257.2,564.3,6,0.1111111111111111,3148.2,1
14146,2,0.0,0.0,35,0.5,2949.57,1
14147,1,182.8,182.8,2,0.0,468.4,0
14150,1,306.18,306.18,12,0.0,658.64,0
14152,2,304.31,152.155,29,0.03333333333333333,611.09,0
14156,10,25737.1,2573.71,263,0.024844720496894408,113384.14,1
14157,2,244.72000000000003,122.36000000000001,36,0.025,400.43,0
14159,1,193.22,193.22,50,0.0,4678.3,1
14161,2,546.19,273.095,46,0.0,1110.52,0
14162,1,177.68,177.68,13,0.0,289.36,0
14163,3,1659.39,553.13,31,0.0,2445.91,0
14167,2,259.0,129.5,19,0.0,574.84,0
14173,1,114.04,114.04,11,0.0,450.84,0
14175,3,262.98,87.66000000000001,16,0.23809523809523808,3108.06,1
14177,3,309.41,103.13666666666667,37,0.0,554.46,0
14178,3,493.36,164.45333333333335,87,0.0,1620.93,0
14180,14,2179.67,155.69071428571428,75,0.03389830508474576,4640.77,1
14188,1,398.0,398.0,12,0.0,2018.91,0
14189,5,1161.74,232.348,57,0.016129032258064516,4604.31,1
14191,6,1498.79,249.79833333333332,52,0.05128205128205128,4660.01,1
14193,1,422.53999999999996,422.53999999999996,23,0.0,853.39,0
14194,6,1539.99,256.665,87,0.0784313725490196,11216.75,1
14198,2,173.4,86.7,12,0.14285714285714285,663.5,0
14201,1,67.24000000000001,67.24000000000001,4,0.0,688.04,0
14205,1,-238.2,-238.2,14,1.0,218.78,0
14206,1,-19.9,-19.9,1,1.0,308.26,0
14209,2,768.5500000000001,384.27500000000003,30,0.0,2067.13,0
14210,3,977.3900000000001,325.7966666666667,46,0.0,1900.89,0
14211,8,880.84,110.105,44,0.09433962264150944,2208.3,0
14214,3,634.5,211.5,37,0.075,1000.23,0
14215,4,910.3100000000001,227.57750000000001,49,0.019230769230769232,1777.92,0
14217,5,361.85,72.37,19,0.045454545454545456,1925.3600000000001,0
14220,1,312.98,312.98,11,0.0,632.4,0
14221,1,312.95,312.95,18,0.0,3427.85,1
14223,2,289.0,144.5,18,0.05263157894736842,975.23,0
14224,1,244.3,244.3,39,0.0,1050.12,0
14226,4,1678.85,419.7125,40,0.125,2201.64,0
14227,10,2391.12,239.112,104,0.03597122302158273,3315.71,1
14229,4,665.53,166.3825,23,0.10344827586206896,1450.6,0
14231,3,594.2,198.0666666666667,37,0.07317073170731707,822.0600000000001,0
14232,4,1001.48,250.37,52,0.031746031746031744,2043.93,0
14233,2,630.95,315.475,12,0.0,1447.51,0
14235,2,1264.55,632.275,45,0.0,3093.86,1
14236,1,189.3,189.3,3,0.0,490.86,0
14239,5,884.33,176.866,45,0.057692307692307696,2323.5,0
14240,1,226.85,226.85,10,0.0,890.34,0
14242,1,138.35,138.35,8,0.0,280.55,0
14243,5,1124.8,224.95999999999998,54,0.01639344262295082,2535.88,0
14246,1,449.64,449.64,24,0.0,1474.06,0
14256,1,523.86,523.86,32,0.0,935.0600000000001,0
14257,1,620.14,620.14,39,0.0,3087.27,1
14258,3,5268.26,1756.0866666666668,35,0.0,12650.08,1
14262,2,545.5,272.75,26,0.0,2618.23,0
14264,1,-14.5,-14.5,2,1.0,319.47,0
14267,4,809.01,202.2525,15,0.0625,1279.09,0
14272,1,132.09,132.09,8,0.0,437.96,0
14273,2,218.7,109.35,10,0.0,559.97,0
14276,2,264.9,132.45,19,0.2962962962962963,1019.39,0
14277,1,1637.43,1637.43,71,0.0,3957.0,1
14282,1,571.0,571.0,13,0.0,3729.34,1
14285,1,5.9,5.9,1,0.0,1910.01,0
14286,1,2050.08,2050.08,141,0.0,4595.81,1
14287,3,57.88,19.293333333333333,5,0.3333333333333333,151.23000000000002,0
14289,3,594.22,198.07333333333335,30,0.0,911.26,0
14290,2,770.36,385.18,24,0.08,2307.4500000000003,0
14291,3,1613.46,537.82,77,0.0,3873.3,1
14292,2,450.84999999999997,225.42499999999998,22,0.13636363636363635,4819.33,1
14293,2,508.02000000000004,254.01000000000002,22,0.0,1046.56,0
14295,1,-11.5,-11.5,2,1.0,154.70000000000002,0
14297,1,232.6,232.6,11,0.0,1284.06,0
14298,14,11823.9,844.5642857142857,247,0.0,50862.44,1
14299,9,527.69,58.632222222222225,20,0.29411764705882354,2855.35,1
14307,2,1270.56,635.28,74,0.0,2995.72,1
14309,4,555.54,138.885,24,0.2,2319.68,0
14312,3,594.02,198.00666666666666,29,0.0,1611.59,0
14315,2,856.2,428.1,33,0.0,2456.98,0
14320,2,217.83,108.915,23,0.3235294117647059,343.11,0
14321,1,326.82,326.82,29,0.0,1530.75,0
14323,3,269.02,89.67333333333333,19,0.20833333333333334,574.26,0
14329,4,2090.95,522.7375,110,0.04201680672268908,4928.74,1
14332,2,585.34,292.67,14,0.0,866.31,0
14334,3,1039.1,346.3666666666666,58,0.0,2539.46,0
14336,3,1114.39,371.46333333333337,53,0.0,1614.91,0
14341,3,319.73,106.57666666666667,23,0.041666666666666664,2166.38,0
14342,4,358.89,89.7225,12,0.21428571428571427,607.71,0
14344,3,355.65000000000003,118.55000000000001,14,0.0,889.9300000000001,0
14346,1,262.44,262.44,17,0.0,1021.58,0
14352,2,845.32,422.66,35,0.0,1078.96,0
14364,7,3366.25,480.89285714285717,56,0.0,3717.35,1
14367,8,2745.36,343.17,134,0.03535353535353535,9167.82,1
14379,1,110.98,110.98,17,0.0,348.1,0
14383,1,242.09,242.09,15,0.0,1247.69,0
14388,3,700.8,233.6,38,0.044444444444444446,3172.04,1
14389,1,-12.54,-12.54,6,1.0,999.72,0
14390,2,217.75,108.875,27,0.03571428571428571,4592.47,1
14395,2,689.36,344.68,54,0.0,3471.91,1
14396,1,110.35000000000001,110.35000000000001,34,0.0,487.99,0
14397,8,681.04,85.13,13,0.0,2556.68,0
14401,2,552.12,276.06,20,0.0,4039.98,1
14403,3,926.51,308.83666666666664,17,0.2608695652173913,1426.31,0
14404,3,376.48,125.49333333333334,32,0.021739130434782608,1434.72,0
14407,4,972.98,243.245,33,0.05405405405405406,2111.08,0
14408,3,1081.79,360.59666666666664,28,0.0,2606.53,0
14409,4,514.9,128.725,12,0.07142857142857142,1908.25,0
14410,6,511.8,85.3,98,0.12389380530973451,576.3,0
14414,1,217.2,217.2,8,0.0,1485.1299999999999,0
14415,5,1584.96,316.992,117,0.040229885057471264,5811.56,1
14418,2,1039.9,519.95,59,0.0,1937.25,0
14419,1,124.1,124.1,20,0.0,1058.06,0
14421,1,455.18,455.18,15,0.0,813.11,0
14422,1,401.31,401.31,21,0.0,4263.64,1
14426,6,1471.33,245.22166666666666,98,0.04,3918.9,1
14428,2,330.62,165.31,25,0.0,1230.14,0
14437,1,63.0,63.0,5,0.0,0.01,0
14440,2,1185.71,592.855,25,0.0,2357.6800000000003,0
14441,3,-96.1,-32.03333333333333,2,1.0,1545.14,0
14442,2,645.08,322.54,30,0.0625,1544.62,0
14443,5,589.08,117.816,39,0.11363636363636363,1400.88,0
14446,1,303.04,303.04,83,0.0,1039.58,0
14447,2,601.03,300.515,34,0.0,1163.23,0
14448,1,102.35000000000001,102.35000000000001,18,0.0,375.35,0
14449,1,210.24,210.24,50,0.0,907.1,0
14450,2,269.45,134.725,20,0.0,483.25,0
14451,1,360.0,360.0,52,0.0,662.59,0
14456,7,1832.32,261.76,438,0.006825938566552901,3047.63,1
14460,2,-21.0,-10.5,1,0.5,383.34,0
14461,2,1746.22,873.11,160,0.0,2103.06,0
14462,7,677.34,96.76285714285714,72,0.04040404040404041,1965.9,0
14463,2,309.42,154.71,4,0.0,529.62,0
14466,2,703.25,351.625,14,0.0,2272.4,0
14467,1,131.7,131.7,15,0.0,598.76,0
14470,1,297.64,297.64,35,0.0,461.19,0
14472,3,1016.61,338.87,97,0.0,1936.84,0
14473,1,85.0,85.0,1,0.0,234.34000000000003,0
14475,2,285.0,142.5,17,0.15789473684210525,799.82,0
14477,1,165.0,165.0,1,0.0,1307.81,0
14479,1,174.4,174.4,10,0.0,316.25,0
14481,1,302.86,302.86,12,0.0,636.51,0
14482,1,238.1,238.1,15,0.0,2068.15,0
14483,1,137.1,137.1,9,0.0,129.2,0
14487,2,112.35000000000001,56.175000000000004,13,0.07142857142857142,1183.58,0
14491,1,127.2,127.2,4,0.0,340.93,0
14493,1,611.22,611.22,29,0.0,2362.84,0
14498,1,166.22,166.22,13,0.0,1957.32,0
14499,1,126.02000000000001,126.02000000000001,41,0.0,815.32,0
14500,2,335.85,167.925,5,0.0,356.85,0
14501,1,66.93,66.93,4,0.0,190.31,0
14502,8,971.98,121.4975,176,0.0125,2351.02,0
14503,1,597.07,597.07,40,0.0,3543.26,1
14504,3,542.71,180.90333333333334,81,0.0,673.26,0
14505,3,1355.97,451.99,156,0.00546448087431694,5818.7,1
14506,2,566.86,283.43,70,0.0,2012.17,0
14507,4,600.31,150.0775,52,0.03508771929824561,1368.18,0
14511,3,648.3299999999999,216.10999999999999,27,0.0,1267.4099999999999,0
14513,3,300.25,100.08333333333333,10,0.35294117647058826,438.49,0
14514,1,255.25,255.25,26,0.0,1055.35,0
14515,2,765.65,382.825,25,0.0,2102.09,0
14517,1,252.45,252.45,14,0.0,330.45,0
14520,1,165.0,165.0,1,0.0,270.6,0
14522,1,278.63,278.63,7,0.0,974.54,0
14524,2,485.5,242.75,62,0.0,1867.68,0
14525,2,726.95,363.475,23,0.0,4221.37,1
14527,20,1941.56,97.078,145,0.02390438247011952,7711.38,1
14530,2,1146.91,573.455,62,0.0,2925.91,1
14532,3,792.3000000000001,264.1,25,0.0,932.85,0
14533,1,433.5,433.5,10,0.0,1812.6200000000001,0
14534,7,1280.83,182.97571428571428,124,0.006711409395973154,4075.35,1
14535,1,853.97,853.97,92,0.0,2841.09,1
14538,1,106.5,106.5,3,0.0,388.25,0
14540,1,195.9,195.9,11,0.0,996.26,0
14541,5,975.45,195.09,69,0.0,1461.65,0
14543,4,687.35,171.8375,20,0.39285714285714285,2916.17,1
14544,1,1121.92,1121.92,53,0.0,2024.45,0
14546,3,857.51,285.83666666666664,131,0.034013605442176874,2487.02,0
14548,1,326.4,326.4,2,0.0,652.8,0
14551,1,125.43,125.43,7,0.0,186.23,0
14553,1,201.94,201.94,23,0.0,859.27,0
14555,1,197.94,197.94,14,0.0,324.14,0
14560,7,995.92,142.2742857142857,20,0.03225806451612903,2174.18,0
14561,2,566.99,283.495,35,0.0,1080.76,0
14562,3,916.1,305.3666666666667,66,0.0,4709.22,1
14565,1,1167.41,1167.41,54,0.0,3073.77,1
14567,2,1530.3600000000001,765.1800000000001,33,0.0,1524.46,0
14572,4,1062.98,265.745,94,0.009433962264150943,2803.69,1
14573,3,716.75,238.91666666666666,84,0.0,1603.72,0
14577,1,346.90000000000003,346.90000000000003,34,0.0,859.71,0
14583,4,787.64,196.91,172,0.0,1052.55,0
14587,6,1085.2,180.86666666666667,127,0.0,1598.24,0
14591,1,250.22,250.22,33,0.0,1447.14,0
14593,2,339.59,169.795,54,0.0,617.99,0
14594,1,255.0,255.0,31,0.0,379.83,0
14595,1,163.8,163.8,5,0.0,1740.6,0
14597,1,165.1,165.1,3,0.0,883.15,0
14606,39,3954.18,101.38923076923076,440,0.0266497461928934,11713.85,1
14607,1,495.0,495.0,3,0.0,11341.1,1
14608,1,204.0,204.0,1,0.0,1785.15,0
14609,1,144.0,144.0,1,0.0,601.56,0
14618,2,196.95,98.475,6,0.16666666666666666,538.59,0
14621,1,305.7,305.7,16,0.0,1765.76,0
14623,2,397.86,198.93,68,0.0,869.35,0
14625,2,547.88,273.94,36,0.05555555555555555,848.48,0
14626,2,569.4,284.7,29,0.06451612903225806,2757.07,0
14628,1,331.58000000000004,331.58000000000004,12,0.0,671.96,0
14631,2,630.08,315.04,24,0.0,1006.98,0
14636,1,300.19,300.19,16,0.0,609.85,0
14639,4,1202.98,300.745,58,0.0410958904109589,2952.34,1
14640,4,988.1700000000001,247.04250000000002,41,0.05660377358490566,2042.15,0
14643,2,332.74,166.37,15,0.16666666666666666,668.61,0
14644,1,187.50000000000003,187.50000000000003,8,0.0,780.46,0
14645,1,240.10000000000002,240.10000000000002,9,0.0,597.09,0
14646,11,57821.02,5256.456363636364,281,0.002136752136752137,279489.02,1
14649,2,584.22,292.11,48,0.0,1417.29,0
14651,1,416.32,416.32,59,0.0,654.6,0
14653,1,344.81,344.81,29,0.0,1947.55,0
14655,1,810.56,810.56,14,0.0,1930.15,0
14656,1,133.11,133.11,29,0.0,291.05,0
14657,3,514.45,171.48333333333335,69,0.012987012987012988,838.27,0
14658,1,123.14,123.14,14,0.0,247.15,0
14659,4,949.39,237.3475,63,0.0449438202247191,2456.53,0
14662,3,524.86,174.95333333333335,82,0.0,771.17,0
14665,4,713.86,178.465,41,0.046511627906976744,1258.38,0
14667,8,2633.46,329.1825,157,0.01098901098901099,9231.2,1
14669,3,1269.99,423.33,158,0.0,1269.99,0
14672,1,285.28000000000003,285.28000000000003,34,0.0,765.55,0
14673,1,373.49,373.49,15,0.0,1736.4,0
14676,3,551.32,183.77333333333334,12,0.15384615384615385,2543.2400000000002,0
14680,8,8149.14,1018.6425,50,0.14414414414414414,26932.34,1
14681,1,393.95,393.95,5,0.0,498.95,0
14684,1,168.36,168.36,44,0.0,1236.28,0
14688,8,1682.58,210.3225,74,0.02912621359223301,5107.38,1
14690,2,203.62,101.81,31,0.12121212121212122,358.61,0
14691,1,439.6,439.6,17,0.0,2114.33,0
14692,4,470.8,117.7,47,0.01818181818181818,582.05,0
14696,3,587.0,195.66666666666666,34,0.02857142857142857,2070.97,0
14700,2,1557.6,778.8,56,0.0,2235.3,0
14701,7,1694.05,242.00714285714284,176,0.05357142857142857,2486.2200000000003,0
14702,6,1222.15,203.6916666666667,75,0.0,3250.64,1
14704,2,221.16,110.58,56,0.0,1546.91,0
14708,2,389.36,194.68,12,0.07692307692307693,1096.67,0
14709,4,1173.4,293.35,40,0.017543859649122806,4911.14,1
14711,7,1573.39,224.77,138,0.00966183574879227,2838.2,1
14713,5,770.9399999999999,154.188,65,0.018018018018018018,2664.2599999999998,0
14715,2,247.45,123.725,21,0.0,867.38,0
14716,1,188.56,188.56,19,0.0,329.68,0
14719,2,488.12,244.06,70,0.0,1592.18,0
