CustomerID,Cluster
16128,0
16131,0
16133,0
16134,0
16135,1
16136,0
16138,1
16139,0
16140,0
16141,2
16142,1
16143,0
16144,1
16145,0
16146,2
16147,2
16148,1
16149,2
16150,0
16152,1
16153,0
16156,0
16157,2
16159,1
16160,2
16161,0
16162,1
16163,1
16164,2
16168,0
16169,2
16170,0
16171,2
16172,2
16173,2
16174,2
16175,2
16177,2
16178,2
16179,2
16180,0
16181,2
16182,0
16183,2
16184,2
16185,0
16186,0
16187,0
16188,0
16189,2
16190,2
16191,0
16193,1
16198,2
16200,0
16201,2
16202,1
16203,0
16204,2
16205,2
16206,0
16207,2
16208,0
16209,0
16210,0
16211,2
16212,0
16213,2
16214,2
16215,2
16216,1
16217,1
16218,0
16221,0
16222,1
16224,0
16225,0
16226,1
16227,1
16229,2
16230,1
16232,0
16233,0
16235,0
16236,2
16239,2
16240,2
16241,0
16242,0
16243,2
16244,1
16245,0
16247,1
16248,2
16249,0
16250,1
16252,1
16253,0
16255,0
16256,1
16257,1
16258,0
16260,2
16261,0
16262,1
16265,0
16266,2
16268,2
16270,1
16271,0
16272,2
16274,1
16275,1
16276,1
16278,2
16279,0
16281,2
16282,1
16283,0
16284,2
16287,1
16292,2
16293,0
16295,2
16297,1
16298,2
16302,2
16303,0
16305,2
16306,1
16308,0
16309,2
16311,2
16313,2
16315,1
16316,0
16317,0
16318,2
16319,1
16320,2
16321,0
16322,2
16323,1
16324,2
16325,0
16326,0
16327,0
16330,2
16332,0
16333,0
16337,2
16338,1
16339,1
16340,2
16341,0
16342,2
16343,2
16344,1
16345,2
16347,2
16348,0
16349,1
16350,0
16351,1
16352,2
16353,0
16354,2
16356,1
16357,0
16358,0
16359,0
16360,2
16361,2
16362,2
16363,2
16364,2
16365,0
16366,2
16367,0
16368,2
16369,0
16370,2
16372,2
16374,0
16376,2
16377,1
16378,1
16379,2
16380,2
16383,0
16384,2
16385,0
16386,0
16387,1
16389,0
16392,1
16393,0
16394,0
16395,0
16398,2
16399,0
16400,2
16401,0
16402,1
16403,1
16404,2
16405,1
16406,2
16407,0
16409,0
16411,0
16412,2
16413,2
16414,0
16415,2
16416,2
16418,0
16419,0
16422,0
16423,2
16424,1
16425,1
16426,0
16427,1
16428,1
16429,2
16430,2
16431,1
16432,2
16433,2
16434,0
16438,2
16440,0
16441,0
16442,0
16444,0
16445,2
16446,2
16447,2
16448,1
16449,1
16450,2
16451,2
16454,2
16455,0
16456,0
16457,1
16458,0
16460,2
16461,1
16462,0
16463,0
16464,2
16466,0
16468,2
16469,0
16470,0
16471,1
16473,2
16474,0
16475,0
16477,0
16478,2
16479,2
16480,2
16482,2
16483,1
16484,1
16485,2
16488,2
16491,2
16493,0
16494,1
16495,0
16496,0
16497,0
16498,1
16499,1
16500,0
16503,0
16504,2
16505,2
16506,2
16509,1
16510,1
16511,0
16513,2
16515,0
16516,2
16517,1
16518,0
16519,0
16520,0
16523,0
16525,0
16526,1
16527,2
16528,2
16529,1
16531,0
16532,0
16533,2
16535,2
16536,2
16539,0
16542,2
16545,1
16546,1
16549,0
16550,0
16551,0
16552,1
16553,0
16554,0
16555,2
16556,0
16557,2
16558,0
16560,0
16561,2
16563,2
16565,1
16566,0
16567,1
16569,2
16570,0
16571,0
16572,2
16573,0
16574,2
16579,1
16581,1
16582,2
16583,1
16584,0
16586,1
16587,1
16589,2
16591,2
16592,0
16593,0
16594,2
16595,2
16596,0
16597,2
16598,1
16600,0
16601,2
16602,2
16603,2
16607,0
16609,0
16610,1
16611,1
16612,0
16613,2
16614,1
16616,2
16617,1
16618,0
16619,1
16620,0
16621,0
16623,1
16624,2
16625,1
16626,0
16627,2
16628,0
16629,2
16633,0
16634,1
16637,0
16638,0
16639,0
16641,2
16642,0
16643,1
16644,1
16647,1
16648,2
16650,2
16652,0
16653,2
16654,0
16655,0
16656,0
16657,0
16658,1
16659,1
16660,0
16665,1
16666,2
16667,0
16668,0
16669,2
16670,0
16671,2
16672,0
16674,2
16676,0
16678,0
16679,1
16680,2
16681,0
16682,0
16684,0
16685,2
16686,0
16688,2
16689,2
16690,2
16692,1
16693,0
16696,2
16697,1
16698,1
16700,0
16701,0
16705,0
16706,2
16708,2
16709,0
16710,0
16711,0
16712,0
16713,0
16714,1
16715,2
16716,1
16717,0
16718,1
16719,0
16720,2
16721,1
16722,0
16723,2
16725,1
16726,0
16727,1
16728,0
16729,0
16730,0
16732,2
16734,2
16735,0
16737,2
16738,1
16739,1
16742,2
16743,0
16744,0
16745,0
16746,0
16747,2
16748,0
16750,0
16751,2
16752,1
16753,2
16754,1
16755,0
16756,1
16757,1
16758,2
16759,2
16761,2
16762,2
16763,1
16764,0
16765,1
16766,1
16767,0
16768,0
16769,1
16770,0
16771,0
16773,2
16774,2
16775,0
16776,2
16777,2
16778,0
16779,0
16780,2
16781,1
16782,0
16784,2
16788,2
16789,2
16790,2
16791,0
16792,1
16793,2
16794,0
16795,1
16796,2
16800,2
16801,2
16803,2
16804,0
16805,0
16806,2
16807,2
16808,2
16809,0
16810,1
16811,2
16812,1
16813,0
16814,0
16816,0
16817,0
16818,0
16820,2
16823,1
16824,2
16825,2
16826,2
16828,2
16829,1
16830,2
16832,1
16833,0
16834,1
16835,0
16836,2
16837,0
16838,1
16839,0
16841,0
16842,0
16843,0
16846,2
16847,2
16848,2
16849,1
16850,1
16851,2
16852,2
16855,2
16856,2
16858,1
16859,2
16861,0
16863,0
16866,2
16869,0
16871,0
16872,2
16873,0
16875,0
16877,0
16878,2
16880,0
16881,2
16882,0
16883,1
16884,2
16885,0
16887,2
16889,2
16891,0
16892,0
16893,1
16895,2
16897,1
16898,0
16899,0
16900,2
16902,2
16903,2
16904,0
16905,0
16906,0
16907,0
16909,2
16910,2
16912,0
16913,1
16914,2
16915,0
16916,0
16917,1
16918,0
16919,0
16921,2
16923,0
16924,2
16926,1
16927,0
16928,0
16929,0
16930,2
16931,0
16932,2
16933,0
16934,2
16936,2
16938,0
16940,0
16942,0
16943,1
16945,0
16947,1
16948,2
16949,0
16950,0
16951,0
16952,2
16953,2
16954,0
16955,1
16956,2
16957,1
16959,2
16960,0
16961,2
16963,1
16965,1
16966,0
16967,1
16968,2
16969,2
16971,2
16976,1
16978,2
16979,0
16980,1
16982,2
16983,0
16984,2
16985,0
16986,2
16987,0
16988,2
16989,2
16990,1
16992,0
16995,1
16996,0
16997,1
16998,1
16999,2
17001,0
17002,0
17004,2
17006,2
17007,0
17010,2
17011,2
17014,2
17015,0
17017,0
17018,0
17019,0
17022,2
17024,2
17025,0
17026,1
17027,0
17029,2
17030,2
17031,2
17033,0
17034,0
17035,1
17037,2
17038,2
17040,2
17041,0
17042,0
17043,0
17044,0
17045,2
17046,2
17047,2
17048,0
17049,0
17050,0
17051,1
17052,2
17053,2
17054,0
17058,2
17059,0
17060,1
17061,0
17062,1
17063,0
17064,0
17065,1
17068,0
17069,0
17070,2
17071,0
17073,2
17075,0
17076,0
17078,2
17079,2
17080,0
17081,2
17082,0
17083,0
17084,2
17085,0
17086,2
17088,0
17090,0
17091,0
17092,0
17094,1
17095,0
17096,0
17097,0
17100,2
17101,0
17102,1
17105,2
17107,0
17109,0
17110,1
17111,2
17114,0
17115,0
17117,1
17118,1
17119,2
17120,1
17122,2
17123,1
17124,1
17125,2
17126,0
17128,1
17131,2
17133,0
17134,2
17135,0
17138,1
17139,0
17140,1
17142,1
17144,2
17146,0
17147,0
17148,2
17152,1
17153,2
17154,2
17155,2
17157,2
17158,0
17159,0
17160,0
17162,0
17163,2
17164,0
17165,1
17166,2
17169,2
17171,1
17172,2
17173,2
17174,1
17175,0
17176,1
17179,0
17180,0
17181,0
17183,2
17186,2
17187,1
17188,0
17189,0
17190,2
17191,0
17193,2
17194,1
17197,2
17198,0
17201,2
17203,2
17204,0
17205,2
17206,2
17211,0
17212,1
17213,0
17214,0
17217,1
17218,0
17219,2
17220,0
17221,2
17222,2
17223,1
17226,1
17227,0
17228,0
17229,2
17230,1
17231,0
17232,2
17233,2
17234,1
17235,0
17236,0
17237,2
17238,0
17239,1
17242,2
17243,0
17244,2
17245,1
17247,2
17248,2
17250,0
17251,1
17252,2
17253,2
17254,2
17255,0
17256,0
17259,0
17262,0
17263,1
17265,2
17266,2
17267,2
17268,2
17272,0
17274,2
17277,1
17278,1
17279,2
17282,0
17284,0
17286,2
17287,0
17288,0
17289,2
17290,2
17291,1
17293,0
17295,2
17297,2
17298,2
17299,0
17301,2
17302,0
17303,1
17306,0
17307,1
17309,2
17311,0
17312,2
17313,2
17314,0
17315,0
17317,2
17320,0
17321,2
17323,0
17324,0
17325,1
17329,0
17330,2
17331,2
17333,2
17334,1
17337,0
17338,0
17339,0
17340,0
17341,0
17343,1
17344,2
17345,0
17346,0
17347,2
17348,0
17349,1
17350,2
17351,0
17353,2
17354,2
17356,1
17357,2
17358,1
17359,2
17360,0
17361,0
17362,1
17364,0
17365,0
17367,1
17368,0
17370,2
17371,0
17372,0
17373,0
17374,1
17375,1
17376,0
17377,0
17379,2
17381,0
17382,2
17383,2
17384,0
17385,2
17386,0
17387,2
17388,0
17389,0
17391,1
17392,1
17394,1
17396,0
17397,2
17398,2
17400,0
17402,0
17403,2
17404,0
17405,0
17406,1
17408,1
17409,1
17410,0
17411,0
17412,0
17414,2
17415,2
17416,0
17418,0
17419,0
17420,0
17422,0
17423,0
17425,2
17426,0
17427,2
17428,0
17429,2
17430,0
17431,1
17432,2
17433,2
17434,2
17436,0
17438,1
17440,1
17442,0
17443,1
17444,2
17446,1
17447,2
17448,1
17449,0
17450,0
17451,2
17453,2
17454,1
17455,1
17456,1
17457,0
17458,2
17459,2
17460,0
17461,2
17462,0
17463,0
17464,1
17466,2
17468,2
17469,0
17470,0
17472,1
17475,2
17480,2
17481,2
17483,2
17486,1
17489,2
17490,0
17491,0
17492,1
17495,2
17496,1
17498,2
17499,1
17500,2
17501,1
17502,2
17503,2
17504,1
17505,2
17506,2
17507,1
17508,1
17509,2
17510,2
17511,0
17512,0
17513,2
17514,2
17515,0
17516,0
17517,1
17519,0
17520,2
17521,0
17522,0
17523,2
17524,1
17525,1
17526,0
17527,0
17528,2
17530,0
17531,2
17534,2
17535,1
17536,1
17537,0
17538,2
17540,0
17542,1
17545,2
17547,1
17548,1
17549,2
17550,1
17551,1
17552,0
17553,2
17554,0
17555,0
17556,1
17557,2
17560,0
17561,2
17562,0
17564,2
17566,2
17567,0
17569,1
17571,0
17572,0
17573,2
17574,1
17576,0
17578,1
17579,0
17580,1
17581,0
17582,1
17584,2
17585,0
17588,2
17589,0
17590,2
17591,0
17593,0
17594,2
17595,2
17596,0
17597,1
17600,2
17601,1
17602,0
17603,0
17604,1
17608,2
17609,0
17611,0
17612,0
17613,0
17614,2
17615,2
17616,1
17618,0
17619,1
17620,2
17621,0
17623,2
17624,0
17625,0
17628,2
17629,0
17630,1
17631,0
17633,0
17634,0
17636,2
17637,2
17639,1
17640,2
17642,2
17643,1
17644,0
17646,1
17647,2
17648,0
17649,2
17650,2
17651,0
17652,0
17653,2
17654,1
17655,0
17656,2
17658,0
17659,0
17660,2
17663,0
17664,0
17666,2
17667,0
17668,2
17669,0
17670,1
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
17677,0
17678,1
17679,2
17680,2
17682,0
17684,2
17685,0
17686,0
17690,0
17691,1
17692,0
17693,2
17694,2
17695,2
17696,0
17697,1
17698,1
17700,0
17701,1
17702,0
17703,2
17704,2
17705,0
17706,0
17707,1
17708,1
17709,1
17711,0
17712,2
17714,1
17715,1
17716,0
17718,1
17719,0
17720,0
17722,0
17723,2
17724,2
17725,0
17727,2
17728,2
17730,0
17731,2
17732,1
17733,0
17734,0
17735,0
17736,2
17737,2
17738,0
17739,0
17742,0
17744,0
17746,1
17747,2
17749,1
17750,0
17752,1
17754,0
17757,0
17758,0
17759,2
17760,0
17761,2
17763,1
17764,2
17765,2
17767,2
17768,0
17769,0
17770,1
17771,0
17772,2
17774,0
17775,1
17777,2
17779,2
17781,1
17783,0
17785,2
17786,0
17787,0
17788,2
17789,1
17790,0
17791,2
17793,2
17795,1
17796,0
17797,0
17799,0
17800,0
17802,0
17805,2
17806,2
17809,0
17811,0
17812,0
17813,2
17816,0
17817,0
17819,0
17820,1
17824,2
17827,0
17828,0
17829,1
17830,0
17831,2
17832,2
17835,2
17836,2
17837,2
17838,0
17839,2
17841,0
17843,1
17844,2
17846,2
17848,0
17849,1
17850,1
17852,2
17854,1
17855,1
17856,0
17857,0
17858,0
17859,1
17860,1
17861,0
17862,1
17863,0
17864,0
17865,0
17866,2
17867,0
17869,0
17870,0
17871,1
17873,0
17874,1
17877,1
17878,2
17879,1
17880,1
17881,1
17883,0
17884,0
17885,2
17886,0
17887,2
17888,0
17889,1
17890,1
17891,1
17892,2
17893,1
17894,0
17895,2
17896,2
17897,0
17898,2
17899,1
17900,1
17901,2
17904,2
17905,0
17906,1
17908,1
17911,2
17912,1
17913,0
17914,2
17917,0
17919,2
17920,0
17921,0
17923,1
17924,0
17925,1
17926,2
17928,0
17929,0
17930,0
17931,2
17932,0
17934,2
17935,2
17936,2
17937,0
17939,1
17940,0
17941,2
17942,2
17946,1
17947,2
17948,1
17949,0
17950,0
17951,0
17954,0
17955,1
17956,1
17957,2
17958,2
17960,1
17961,0
17962,2
17964,0
17965,0
17966,0
17967,1
17968,1
17969,2
17970,1
17972,1
17973,2
17974,0
17975,0
17976,1
17977,2
17978,1
17979,0
17980,0
17984,2
17985,2
17986,2
17987,1
17988,0
17990,1
17991,1
17994,0
17995,1
17997,2
17999,0
18001,2
18004,1
18005,2
18006,2
18008,0
18009,1
18010,1
18011,1
18013,2
18014,2
18015,2
18016,0
18017,0
18018,2
18019,2
18022,2
18024,1
18027,2
18030,2
18032,1
18033,2
18034,2
18035,2
18036,0
18037,0
18040,0
18041,0
18042,2
18043,0
18044,0
18045,2
18048,1
18050,1
18053,2
18055,0
18056,1
18058,2
18059,2
18061,0
18062,2
18064,2
18065,0
18066,2
18067,2
18068,1
18069,0
18071,1
18072,1
18073,2
18074,1
18075,0
18077,0
18078,1
18079,0
18080,0
18081,2
18082,2
18084,0
18085,1
18086,1
18087,0
18088,2
18092,0
18093,0
18094,0
18095,1
18096,2
18097,0
18099,2
18101,2
18102,0
18104,2
18105,2
18106,1
18108,1
18109,0
18110,2
18112,2
18113,1
18114,1
18116,0
18117,2
18118,0
18119,1
18120,1
18121,2
18122,0
18123,2
18125,0
18126,2
18127,2
18129,1
18130,2
18133,1
18135,2
18136,0
18138,1
18139,2
18141,1
18142,2
18143,2
18144,0
18145,0
18146,2
18147,2
18149,0
18150,2
18151,2
18154,2
18155,0
18156,0
18158,2
18159,1
18160,2
18161,0
18164,2
18165,1
18167,2
18168,0
18169,2
18170,0
18171,0
18172,0
18173,0
18174,2
18176,1
18177,0
18178,0
18179,0
18180,0
18181,2
18183,1
18184,2
18185,1
18188,0
18189,0
18190,1
18191,1
18192,2
18193,0
18194,2
18196,0
18198,0
18200,2
18202,1
18203,1
18204,2
18205,2
18209,2
18210,0
18211,0
18212,1
18213,1
18215,2
18216,2
18217,2
18218,1
18219,0
18220,1
18221,0
18222,2
18223,0
18224,1
18225,0
18226,0
18227,1
18228,2
18229,0
18230,0
18231,2
18232,2
18233,1
18235,2
18236,0
18237,2
18239,1
18240,2
18241,0
18242,2
18245,0
18246,0
18248,2
18249,2
18250,1
18251,2
18252,2
18255,2
18256,1
18257,0
18259,0
18260,0
18261,2
18262,2
18263,0
18265,2
18268,1
18269,1
18270,0
18272,0
18273,0
18274,2
18276,2
18277,0
18278,2
18280,1
18281,1
18282,2
18283,0
18287,0
